segment,mean,median,max,sunlight_contamination
2015-02-26-1,0.00,0.00,0.00,0
2015-02-26-2,0.00,0.00,0.00,0
2015-02-26-3,0.39,0.00,29.52,0
2015-02-26-4,21.49,20.02,86.69,0
2015-02-26-5,13.58,12.50,245.18,0
2015-02-26-6,14.74,12.78,232.31,0
2015-02-26-7,33.31,20.22,199.40,0
2015-02-26-8,50.29,52.74,217.16,0
2015-02-26-9,51.26,41.97,203.09,0
2015-02-26-10,36.19,28.19,210.32,0
2015-02-26-11,26.02,18.21,124.51,0
2015-02-26-12,32.27,27.53,87.49,0
2015-02-26-13,21.61,20.79,57.23,0
2015-02-26-14,8.92,8.31,26.11,0
2015-02-26-15,10.88,7.41,33.47,0
2015-02-26-16,3.49,0.00,33.19,0
2015-02-26-17,0.00,0.00,0.00,0
2015-02-26-18,0.00,0.00,0.00,0
2015-02-26-19,0.00,0.00,0.00,0
2015-02-26-20,0.00,0.00,0.00,0
2015-02-26-21,0.00,0.00,0.00,0
2015-02-26-22,0.00,0.00,0.00,0
2015-02-26-23,0.00,0.00,0.00,0
2015-02-27-0,0.00,0.00,0.00,0
2015-02-27-1,0.00,0.00,0.00,0
2015-02-27-2,0.00,0.00,0.00,0
2015-02-27-3,0.00,0.00,0.00,0
2015-02-27-4,10.66,8.20,28.26,0
2015-02-27-5,14.84,18.19,25.03,1
2015-02-27-6,14.80,16.71,25.51,0
2015-02-27-7,15.94,19.11,26.21,0
2015-02-27-8,15.53,17.21,25.86,0
2015-02-27-9,15.35,16.06,25.98,0
2015-02-27-10,11.84,12.80,23.14,0
2015-02-27-11,9.76,10.12,21.77,0
2015-02-27-12,6.12,5.97,22.88,0
2015-02-27-13,9.45,8.04,30.26,0
2015-02-27-14,6.45,5.35,56.33,0
2015-02-27-15,29.27,22.77,125.92,0
2015-02-27-16,6.19,0.00,119.03,0
2015-02-27-17,0.00,0.00,0.00,0
2015-02-27-18,0.00,0.00,0.00,0
2015-02-27-19,0.00,0.00,0.00,0
2015-02-27-20,0.00,0.00,0.00,0
2015-02-27-21,0.00,0.00,0.00,0
2015-02-27-22,0.00,0.00,0.00,0
2015-02-27-23,0.00,0.00,0.00,0
2015-02-28-0,0.00,0.00,0.00,0
2015-02-28-1,0.00,0.00,0.00,0
2015-02-28-2,0.00,0.00,0.00,0
2015-02-28-3,0.00,0.00,0.00,0
2015-02-28-4,5.60,0.00,29.78,1
2015-02-28-5,4.86,2.69,26.79,1
2015-02-28-6,6.13,4.17,29.99,1
2015-02-28-7,7.57,3.89,213.91,1
2015-02-28-8,4.58,2.09,30.58,1
2015-02-28-9,68.82,83.22,124.01,1
2015-02-28-10,71.28,78.90,109.09,0
2015-02-28-11,41.69,31.94,93.67,1
2015-02-28-12,28.46,30.21,94.08,1
2015-02-28-13,60.21,42.70,218.89,0
2015-02-28-14,64.98,51.36,199.23,0
2015-02-28-15,47.96,49.08,123.17,0
2015-02-28-16,0.00,0.00,0.00,0
2015-02-28-17,0.00,0.00,0.00,0
2015-02-28-18,0.00,0.00,0.00,0
2015-02-28-19,0.00,0.00,0.00,0
2015-02-28-20,0.00,0.00,0.00,0
2015-02-28-21,0.00,0.00,0.00,0
2015-02-28-22,0.00,0.00,0.00,0
2015-02-28-23,0.00,0.00,0.00,0
2015-03-01-0,0.00,0.00,0.00,0
2015-03-01-1,0.00,0.00,0.00,0
2015-03-01-2,0.00,0.00,0.00,0
2015-03-01-3,0.00,0.00,0.00,0
2015-03-01-4,3.39,0.00,36.61,0
2015-03-01-5,167.31,205.24,249.07,1
2015-03-01-6,17.95,7.44,201.54,1
2015-03-01-7,133.92,150.88,249.07,1
2015-03-01-8,119.31,119.11,249.07,1
2015-03-01-9,75.82,19.11,249.07,1
2015-03-01-10,179.61,195.88,249.07,0
2015-03-01-11,110.87,114.05,232.84,0
2015-03-01-12,33.32,30.73,90.77,0
2015-03-01-13,35.18,34.66,91.34,0
2015-03-01-14,28.78,25.93,73.47,0
2015-03-01-15,19.26,20.55,56.12,0
2015-03-01-16,0.00,0.00,0.00,0
2015-03-01-17,0.00,0.00,0.00,0
2015-03-01-18,0.00,0.00,0.00,0
2015-03-01-19,0.00,0.00,0.00,0
2015-03-01-20,0.00,0.00,0.00,0
2015-03-01-21,0.00,0.00,0.00,0
2015-03-01-22,0.00,0.00,0.00,0
2015-03-01-23,0.00,0.00,0.00,0
2015-03-02-0,0.00,0.00,0.00,0
2015-03-02-1,0.00,0.00,0.00,0
2015-03-02-2,0.00,0.00,0.00,0
2015-03-02-3,0.00,0.00,0.00,0
2015-03-02-4,8.73,0.00,244.63,0
2015-03-02-5,107.53,96.25,246.68,1
2015-03-02-6,173.09,206.73,249.07,0
2015-03-02-7,166.21,185.48,249.07,0
2015-03-02-8,184.03,209.48,249.07,0
2015-03-02-9,181.82,207.67,249.07,0
2015-03-02-10,75.08,32.75,248.96,1
2015-03-02-11,122.40,127.89,249.07,0
2015-03-02-12,49.37,14.97,248.84,1
2015-03-02-13,51.94,54.86,119.49,0
2015-03-02-14,58.24,54.77,164.48,0
2015-03-02-15,33.20,30.31,113.85,0
2015-03-02-16,0.00,0.00,0.00,0
2015-03-02-17,0.00,0.00,0.00,0
2015-03-02-18,0.00,0.00,0.00,0
2015-03-02-19,0.00,0.00,0.00,0
2015-03-02-20,0.00,0.00,0.00,0
2015-03-02-21,0.00,0.00,0.00,0
2015-03-02-22,0.00,0.00,0.00,0
2015-03-02-23,0.00,0.00,0.00,0
2015-03-03-0,0.00,0.00,0.00,0
2015-03-03-1,0.00,0.00,0.00,0
2015-03-03-2,0.00,0.00,0.00,0
2015-03-03-3,0.00,0.00,0.00,0
2015-03-03-4,14.14,18.69,73.00,0
2015-03-03-5,22.79,20.76,137.85,0
2015-03-03-6,37.68,28.73,208.53,0
2015-03-03-7,69.37,31.36,248.96,0
2015-03-03-8,89.77,88.48,246.55,0
2015-03-03-9,92.44,94.68,247.82,1
2015-03-03-10,129.27,125.18,249.07,0
2015-03-03-11,105.28,105.41,225.77,0
2015-03-03-12,79.33,90.31,174.97,0
2015-03-03-13,60.71,62.84,112.01,0
2015-03-03-14,23.78,23.97,62.56,0
2015-03-03-15,20.61,23.25,51.46,0
2015-03-03-16,0.00,0.00,0.00,0
2015-03-03-17,0.00,0.00,0.00,0
2015-03-03-18,0.00,0.00,0.00,0
2015-03-03-19,0.00,0.00,0.00,0
2015-03-03-20,0.00,0.00,0.00,0
2015-03-03-21,0.00,0.00,0.00,0
2015-03-03-22,0.00,0.00,0.00,0
2015-03-03-23,0.00,0.00,0.00,0
2015-03-04-0,0.00,0.00,0.00,0
2015-03-04-1,0.00,0.00,0.00,0
2015-03-04-2,0.00,0.00,0.00,0
2015-03-04-3,0.00,0.00,0.00,0
2015-03-04-4,7.37,0.00,28.96,0
2015-03-04-5,14.82,18.12,25.78,1
2015-03-04-6,13.66,17.62,26.43,1
2015-03-04-7,9.24,4.19,25.96,1
2015-03-04-8,4.28,2.52,22.70,1
2015-03-04-9,137.13,182.16,249.07,1
2015-03-04-10,131.21,171.48,238.60,1
2015-03-04-11,30.96,5.36,174.02,1
2015-03-04-12,20.00,5.12,148.86,1
2015-03-04-13,27.88,25.79,147.31,1
2015-03-04-14,18.65,20.37,48.46,0
2015-03-04-15,16.81,17.93,58.99,0
2015-03-04-16,0.00,0.00,0.00,0
2015-03-04-17,0.00,0.00,0.00,0
2015-03-04-18,0.00,0.00,0.00,0
2015-03-04-19,0.00,0.00,0.00,0
2015-03-04-20,0.00,0.00,0.00,0
2015-03-04-21,0.00,0.00,0.00,0
2015-03-04-22,0.00,0.00,0.00,0
2015-03-04-23,0.00,0.00,0.00,0
2015-03-05-0,0.00,0.00,0.00,0
2015-03-05-1,0.00,0.00,0.00,0
2015-03-05-2,0.00,0.00,0.00,0
2015-03-05-3,0.00,0.00,0.00,0
2015-03-05-4,7.79,0.00,29.04,0
2015-03-05-5,14.98,19.08,25.40,1
2015-03-05-6,5.91,2.39,25.49,1
2015-03-05-7,4.10,2.35,23.50,1
2015-03-05-8,5.24,3.59,23.38,1
2015-03-05-9,5.79,4.45,24.67,1
2015-03-05-10,7.35,5.66,23.27,1
2015-03-05-11,7.48,5.30,197.55,1
2015-03-05-12,37.01,8.24,154.41,1
2015-03-05-13,76.47,86.20,142.53,0
2015-03-05-14,51.87,47.19,122.59,0
2015-03-05-15,12.82,0.30,52.01,0
2015-03-05-16,0.00,0.00,0.00,0
2015-03-05-17,0.00,0.00,0.00,0
2015-03-05-18,0.00,0.00,0.00,0
2015-03-05-19,0.00,0.00,0.00,0
2015-03-05-20,0.00,0.00,0.00,0
2015-03-05-21,0.00,0.00,0.00,0
2015-03-05-22,0.00,0.00,0.00,0
2015-03-05-23,0.00,0.00,0.00,0
2015-03-06-0,0.00,0.00,0.00,0
2015-03-06-1,0.00,0.00,0.00,0
2015-03-06-2,0.00,0.00,0.00,0
2015-03-06-3,0.00,0.00,0.00,0
2015-03-06-4,12.64,11.47,40.83,0
2015-03-06-5,15.67,15.21,38.80,0
2015-03-06-6,52.95,49.61,130.84,0
2015-03-06-7,70.24,74.67,150.51,0
2015-03-06-8,126.30,128.76,246.56,0
2015-03-06-9,51.47,16.00,199.46,1
2015-03-06-10,7.24,4.46,28.20,1
2015-03-06-11,9.56,7.66,48.84,1
2015-03-06-12,11.64,6.86,217.97,1
2015-03-06-13,13.56,10.13,43.27,1
2015-03-06-14,28.49,30.31,72.98,0
2015-03-06-15,8.78,0.00,36.82,0
2015-03-06-16,0.00,0.00,0.00,0
2015-03-06-17,0.00,0.00,0.00,0
2015-03-06-18,0.00,0.00,0.00,0
2015-03-06-19,0.00,0.00,0.00,0
2015-03-06-20,0.00,0.00,0.00,0
2015-03-06-21,0.00,0.00,0.00,0
2015-03-06-22,0.00,0.00,0.00,0
2015-03-06-23,0.00,0.00,0.00,0
2015-03-07-0,0.00,0.00,0.00,0
2015-03-07-1,0.00,0.00,0.00,0
2015-03-07-2,0.00,0.00,0.00,0
2015-03-07-3,0.00,0.00,0.00,0
2015-03-07-4,7.90,0.00,43.11,0
2015-03-07-5,25.42,25.17,74.88,0
2015-03-07-6,76.58,65.68,222.34,0
2015-03-07-7,59.65,58.69,126.81,0
2015-03-07-8,30.52,30.90,75.25,0
2015-03-07-9,51.22,39.77,125.96,0
2015-03-07-10,56.15,56.42,117.61,0
2015-03-07-11,30.84,27.56,85.40,0
2015-03-07-12,20.62,20.92,42.79,0
2015-03-07-13,18.23,18.52,34.99,0
2015-03-07-14,25.63,26.88,59.16,0
2015-03-07-15,16.60,5.06,66.25,0
2015-03-07-16,0.00,0.00,0.00,0
2015-03-07-17,0.00,0.00,0.00,0
2015-03-07-18,0.00,0.00,0.00,0
2015-03-07-19,0.00,0.00,0.00,0
2015-03-07-20,0.00,0.00,0.00,0
2015-03-07-21,0.00,0.00,0.00,0
2015-03-07-22,0.00,0.00,0.00,0
2015-03-07-23,0.00,0.00,0.00,0
2015-03-08-0,0.00,0.00,0.00,0
2015-03-08-1,0.00,0.00,0.00,0
2015-03-08-2,0.00,0.00,0.00,0
2015-03-08-3,0.00,0.00,0.00,0
2015-03-08-4,5.28,1.65,20.70,0
2015-03-08-5,6.69,6.23,18.79,0
2015-03-08-6,7.06,6.83,17.77,0
2015-03-08-7,16.28,14.67,41.32,0
2015-03-08-8,84.43,85.86,229.61,0
2015-03-08-9,83.49,81.06,178.02,0
2015-03-08-10,35.39,36.08,103.91,1
2015-03-08-11,37.92,32.22,103.29,0
2015-03-08-12,85.48,87.37,163.90,0
2015-03-08-13,35.63,30.76,106.73,0
2015-03-08-14,67.73,71.74,124.40,0
2015-03-08-15,20.32,0.00,113.62,0
2015-03-08-16,0.00,0.00,0.00,0
2015-03-08-17,0.00,0.00,0.00,0
2015-03-08-18,0.00,0.00,0.00,0
2015-03-08-19,0.00,0.00,0.00,0
2015-03-08-20,0.00,0.00,0.00,0
2015-03-08-21,0.00,0.00,0.00,0
2015-03-08-22,0.00,0.00,0.00,0
2015-03-08-23,0.00,0.00,0.00,0
2015-03-09-0,0.00,0.00,0.00,0
2015-03-09-1,0.00,0.00,0.00,0
2015-03-09-2,0.00,0.00,0.00,0
2015-03-09-3,0.00,0.00,0.00,0
2015-03-09-4,8.62,0.00,27.90,0
2015-03-09-5,7.50,6.54,25.53,0
2015-03-09-6,3.81,4.16,9.86,0
2015-03-09-7,2.94,3.28,12.46,0
2015-03-09-8,5.36,4.46,22.36,0
2015-03-09-9,7.68,6.54,24.60,0
2015-03-09-10,11.19,10.70,22.89,0
2015-03-09-11,13.39,12.78,30.60,0
2015-03-09-12,14.33,14.19,27.49,0
2015-03-09-13,16.19,17.55,26.79,0
2015-03-09-14,16.64,17.04,247.48,0
2015-03-09-15,11.31,0.00,44.54,0
2015-03-09-16,0.00,0.00,0.00,0
2015-03-09-17,0.00,0.00,0.00,0
2015-03-09-18,0.00,0.00,0.00,0
2015-03-09-19,0.00,0.00,0.00,0
2015-03-09-20,0.00,0.00,0.00,0
2015-03-09-21,0.00,0.00,0.00,0
2015-03-09-22,0.00,0.00,0.00,0
2015-03-09-23,0.00,0.00,0.00,0
2015-03-10-0,0.00,0.00,0.00,0
2015-03-10-1,0.00,0.00,0.00,0
2015-03-10-2,0.00,0.00,0.00,0
2015-03-10-3,0.00,0.00,0.00,0
2015-03-10-4,13.02,0.00,68.81,0
2015-03-10-5,9.67,7.45,44.57,0
2015-03-10-6,6.32,4.17,73.39,0
2015-03-10-7,4.05,2.09,27.58,0
2015-03-10-8,4.79,2.08,32.92,0
2015-03-10-9,25.80,10.77,244.38,0
2015-03-10-10,37.69,23.75,204.90,0
2015-03-10-11,55.28,56.51,135.96,0
2015-03-10-12,31.56,24.75,98.60,0
2015-03-10-13,13.17,9.22,51.67,0
2015-03-10-14,10.60,8.45,51.10,0
2015-03-10-15,9.66,0.00,87.52,0
2015-03-10-16,0.00,0.00,0.00,0
2015-03-10-17,0.00,0.00,0.00,0
2015-03-10-18,0.00,0.00,0.00,0
2015-03-10-19,0.00,0.00,0.00,0
2015-03-10-20,0.00,0.00,0.00,0
2015-03-10-21,0.00,0.00,0.00,0
2015-03-10-22,0.00,0.00,0.00,0
2015-03-10-23,0.00,0.00,0.00,0
2015-03-11-0,0.00,0.00,0.00,0
2015-03-11-1,0.00,0.00,0.00,0
2015-03-11-2,0.00,0.00,0.00,0
2015-03-11-3,0.00,0.00,0.00,0
2015-03-11-4,13.00,0.00,96.59,0
2015-03-11-5,11.83,9.50,85.58,0
2015-03-11-6,4.94,2.69,42.09,0
2015-03-11-7,5.62,2.69,41.21,0
2015-03-11-8,32.79,17.81,213.80,0
2015-03-11-9,36.64,18.98,191.42,0
2015-03-11-10,20.09,15.16,91.36,0
2015-03-11-11,19.49,15.54,169.80,0
2015-03-11-12,87.65,57.46,248.96,0
2015-03-11-13,122.44,126.46,242.12,0
2015-03-11-14,125.74,121.45,231.07,0
2015-03-11-15,10.11,0.00,197.98,0
2015-03-11-16,0.00,0.00,0.00,0
2015-03-11-17,0.00,0.00,0.00,0
2015-03-11-18,0.00,0.00,0.00,0
2015-03-11-19,0.00,0.00,0.00,0
2015-03-11-20,0.00,0.00,0.00,0
2015-03-11-21,0.00,0.00,0.00,0
2015-03-11-22,0.00,0.00,0.00,0
2015-03-11-23,0.00,0.00,0.00,0
2015-03-12-0,0.00,0.00,0.00,0
2015-03-12-1,0.00,0.00,0.00,0
2015-03-12-2,0.00,0.00,0.00,0
2015-03-12-3,0.00,0.00,0.00,0
2015-03-12-4,9.58,0.00,82.50,0
2015-03-12-5,13.62,9.30,83.82,0
2015-03-12-6,30.30,20.57,191.38,0
2015-03-12-7,59.01,42.27,246.68,0
2015-03-12-8,37.60,36.95,187.17,0
2015-03-12-9,129.64,127.50,249.07,0
2015-03-12-10,57.73,52.45,218.98,0
2015-03-12-11,80.13,68.03,248.16,0
2015-03-12-12,58.46,57.54,185.55,0
2015-03-12-13,42.56,36.56,110.97,0
2015-03-12-14,37.43,29.73,130.69,0
2015-03-12-15,14.93,0.00,115.73,0
2015-03-12-16,0.00,0.00,0.00,0
2015-03-12-17,0.00,0.00,0.00,0
2015-03-12-18,0.00,0.00,0.00,0
2015-03-12-19,0.00,0.00,0.00,0
2015-03-12-20,0.00,0.00,0.00,0
2015-03-12-21,0.00,0.00,0.00,0
2015-03-12-22,0.00,0.00,0.00,0
2015-03-12-23,0.00,0.00,0.00,0
2015-03-13-0,0.00,0.00,0.00,0
2015-03-13-1,0.00,0.00,0.00,0
2015-03-13-2,0.00,0.00,0.00,0
2015-03-13-3,0.00,0.00,0.00,0
2015-03-13-4,4.26,0.00,36.12,0
2015-03-13-5,10.84,7.99,36.06,0
2015-03-13-6,4.51,3.89,21.47,0
2015-03-13-7,5.06,3.29,24.30,0
2015-03-13-8,4.96,2.39,48.52,0
2015-03-13-9,11.43,4.46,204.78,0
2015-03-13-10,11.62,5.06,191.08,0
2015-03-13-11,28.79,10.99,214.56,0
2015-03-13-12,84.13,80.45,243.83,0
2015-03-13-13,152.97,167.19,243.10,0
2015-03-13-14,110.47,112.09,214.21,0
2015-03-13-15,26.94,0.00,181.79,0
2015-03-13-16,0.00,0.00,0.00,0
2015-03-13-17,0.00,0.00,0.00,0
2015-03-13-18,0.00,0.00,0.00,0
2015-03-13-19,0.00,0.00,0.00,0
2015-03-13-20,0.00,0.00,0.00,0
2015-03-13-21,0.00,0.00,0.00,0
2015-03-13-22,0.00,0.00,0.00,0
2015-03-13-23,0.00,0.00,0.00,0
2015-03-14-0,0.00,0.00,0.00,0
2015-03-14-1,0.00,0.00,0.00,0
2015-03-14-2,0.00,0.00,0.00,0
2015-03-14-3,0.00,0.00,0.00,0
2015-03-14-4,2.42,0.00,35.20,0
2015-03-14-5,13.10,12.01,34.37,0
2015-03-14-6,7.29,6.25,29.63,0
2015-03-14-7,5.46,4.19,17.19,0
2015-03-14-8,11.84,10.40,34.21,0
2015-03-14-9,25.05,16.87,131.24,0
2015-03-14-10,33.94,28.29,182.24,0
2015-03-14-11,21.40,19.25,83.76,0
2015-03-14-12,14.87,12.20,178.89,0
2015-03-14-13,57.38,57.23,238.24,0
2015-03-14-14,34.20,29.79,101.58,0
2015-03-14-15,2.95,0.00,47.59,0
2015-03-14-16,0.00,0.00,0.00,0
2015-03-14-17,0.00,0.00,0.00,0
2015-03-14-18,0.00,0.00,0.00,0
2015-03-14-19,0.00,0.00,0.00,0
2015-03-14-20,0.00,0.00,0.00,0
2015-03-14-21,0.00,0.00,0.00,0
2015-03-14-22,0.00,0.00,0.00,0
2015-03-14-23,0.00,0.00,0.00,0
2015-03-15-0,0.00,0.00,0.00,0
2015-03-15-1,0.00,0.00,0.00,0
2015-03-15-2,0.00,0.00,0.00,0
2015-03-15-3,0.00,0.00,0.00,0
2015-03-15-4,1.56,0.00,44.76,0
2015-03-15-5,23.00,21.10,120.17,0
2015-03-15-6,46.12,32.79,215.18,0
2015-03-15-7,67.15,46.26,243.26,0
2015-03-15-8,66.47,63.57,231.47,0
2015-03-15-9,52.60,55.92,198.23,0
2015-03-15-10,48.64,44.30,217.04,0
2015-03-15-11,63.41,60.90,204.25,0
2015-03-15-12,31.72,24.97,137.31,0
2015-03-15-13,37.54,28.90,119.24,0
2015-03-15-14,27.47,19.42,96.70,0
2015-03-15-15,1.14,0.00,37.39,0
2015-03-15-16,0.00,0.00,0.00,0
2015-03-15-17,0.00,0.00,0.00,0
2015-03-15-18,0.00,0.00,0.00,0
2015-03-15-19,0.00,0.00,0.00,0
2015-03-15-20,0.00,0.00,0.00,0
2015-03-15-21,0.00,0.00,0.00,0
2015-03-15-22,0.00,0.00,0.00,0
2015-03-15-23,0.00,0.00,0.00,0
2015-03-16-0,0.00,0.00,0.00,0
2015-03-16-1,0.00,0.00,0.00,0
2015-03-16-2,0.00,0.00,0.00,0
2015-03-16-3,0.00,0.00,0.00,0
2015-03-16-4,0.76,0.00,30.59,0
2015-03-16-5,13.58,12.12,57.08,0
2015-03-16-6,22.23,14.59,220.54,0
2015-03-16-7,54.17,35.59,240.29,0
2015-03-16-8,34.09,25.13,176.81,0
2015-03-16-9,28.16,21.37,124.61,0
2015-03-16-10,25.07,18.94,84.96,0
2015-03-16-11,23.37,21.73,100.28,0
2015-03-16-12,17.38,13.50,76.93,0
2015-03-16-13,12.20,12.20,26.11,0
2015-03-16-14,15.74,15.68,32.36,0
2015-03-16-15,1.11,0.00,30.98,0
2015-03-16-16,0.00,0.00,0.00,0
2015-03-16-17,0.00,0.00,0.00,0
2015-03-16-18,0.00,0.00,0.00,0
2015-03-16-19,0.00,0.00,0.00,0
2015-03-16-20,0.00,0.00,0.00,0
2015-03-16-21,0.00,0.00,0.00,0
2015-03-16-22,0.00,0.00,0.00,0
2015-03-16-23,0.00,0.00,0.00,0
2015-03-17-0,0.00,0.00,0.00,0
2015-03-17-1,0.00,0.00,0.00,0
2015-03-17-2,0.00,0.00,0.00,0
2015-03-17-3,0.00,0.00,0.00,0
2015-03-17-4,0.00,0.00,0.00,0
2015-03-17-5,15.93,17.61,28.66,0
2015-03-17-6,12.68,13.44,48.55,0
2015-03-17-7,14.51,15.78,30.58,0
2015-03-17-8,14.91,16.06,31.86,0
2015-03-17-9,64.05,54.44,201.13,1
2015-03-17-10,25.99,24.31,94.74,0
2015-03-17-11,20.86,21.93,59.29,0
2015-03-17-12,21.58,21.20,121.16,0
2015-03-17-13,151.64,215.94,249.07,1
2015-03-17-14,4.27,0.00,29.12,1
2015-03-17-15,0.00,0.00,0.00,0
2015-03-17-16,0.00,0.00,0.00,0
2015-03-17-17,0.00,0.00,0.00,0
2015-03-17-18,0.00,0.00,0.00,0
2015-03-17-19,0.00,0.00,0.00,0
2015-03-17-20,0.00,0.00,0.00,0
2015-03-17-21,0.00,0.00,0.00,0
2015-03-17-22,0.00,0.00,0.00,0
2015-03-17-23,0.00,0.00,0.00,0
2015-03-18-0,0.00,0.00,0.00,0
2015-03-18-1,0.00,0.00,0.00,0
2015-03-18-2,0.00,0.00,0.00,0
2015-03-18-3,0.00,0.00,0.00,0
2015-03-18-4,0.00,0.00,0.00,0
2015-03-18-5,25.67,6.84,238.33,0
2015-03-18-6,27.54,23.31,223.74,0
2015-03-18-7,34.43,24.09,239.45,0
2015-03-18-8,129.63,130.52,248.96,0
2015-03-18-9,94.89,76.82,249.07,0
2015-03-18-10,53.41,22.27,248.96,0
2015-03-18-11,93.73,90.92,235.84,0
2015-03-18-12,45.83,43.08,176.72,0
2015-03-18-13,56.51,35.62,234.25,0
2015-03-18-14,68.15,89.40,208.66,0
2015-03-18-15,0.00,0.00,0.00,0
2015-03-18-16,0.00,0.00,0.00,0
2015-03-18-17,0.00,0.00,0.00,0
2015-03-18-18,0.00,0.00,0.00,0
2015-03-18-19,0.00,0.00,0.00,0
2015-03-18-20,0.00,0.00,0.00,0
2015-03-18-21,0.00,0.00,0.00,0
2015-03-18-22,0.00,0.00,0.00,0
2015-03-18-23,0.00,0.00,0.00,0
2015-03-19-0,0.00,0.00,0.00,0
2015-03-19-1,0.00,0.00,0.00,0
2015-03-19-2,0.00,0.00,0.00,0
2015-03-19-3,0.00,0.00,0.00,0
2015-03-19-4,0.00,0.00,0.00,0
2015-03-19-5,29.66,21.95,222.41,0
2015-03-19-6,52.95,33.81,219.12,0
2015-03-19-7,100.48,98.41,249.07,0
2015-03-19-8,83.11,70.61,249.07,0
2015-03-19-9,110.62,96.80,249.07,0
2015-03-19-10,101.17,98.59,246.11,0
2015-03-19-11,98.15,86.21,239.80,0
2015-03-19-12,135.20,138.75,249.07,0
2015-03-19-13,91.28,88.03,245.65,0
2015-03-19-14,60.54,60.11,232.17,0
2015-03-19-15,0.00,0.00,0.00,0
2015-03-19-16,0.00,0.00,0.00,0
2015-03-19-17,0.00,0.00,0.00,0
2015-03-19-18,0.00,0.00,0.00,0
2015-03-19-19,0.00,0.00,0.00,0
2015-03-19-20,0.00,0.00,0.00,0
2015-03-19-21,0.00,0.00,0.00,0
2015-03-19-22,0.00,0.00,0.00,0
2015-03-19-23,0.00,0.00,0.00,0
2015-03-20-0,0.00,0.00,0.00,0
2015-03-20-1,0.00,0.00,0.00,0
2015-03-20-2,0.00,0.00,0.00,0
2015-03-20-3,0.00,0.00,0.00,0
2015-03-20-4,0.00,0.00,0.00,0
2015-03-20-5,19.13,20.42,148.94,0
2015-03-20-6,85.46,72.42,248.27,0
2015-03-20-7,30.60,24.12,207.13,0
2015-03-20-8,30.41,20.03,249.07,0
2015-03-20-9,96.92,90.25,248.39,0
2015-03-20-10,93.36,97.15,217.54,0
2015-03-20-11,40.11,28.64,184.72,0
2015-03-20-12,38.33,35.17,162.99,0
2015-03-20-13,26.92,24.99,77.63,0
2015-03-20-14,19.38,23.67,66.13,0
2015-03-20-15,0.00,0.00,0.00,0
2015-03-20-16,0.00,0.00,0.00,0
2015-03-20-17,0.00,0.00,0.00,0
2015-03-20-18,0.00,0.00,0.00,0
2015-03-20-19,0.00,0.00,0.00,0
2015-03-20-20,0.00,0.00,0.00,0
2015-03-20-21,0.00,0.00,0.00,0
2015-03-20-22,0.00,0.00,0.00,0
2015-03-20-23,0.00,0.00,0.00,0
2015-03-21-0,0.00,0.00,0.00,0
2015-03-21-1,0.00,0.00,0.00,0
2015-03-21-2,0.00,0.00,0.00,0
2015-03-21-3,0.00,0.00,0.00,0
2015-03-21-4,0.00,0.00,0.00,0
2015-03-21-5,19.90,19.29,124.01,0
2015-03-21-6,30.67,21.18,208.89,0
2015-03-21-7,66.90,56.50,243.83,0
2015-03-21-8,130.72,139.37,241.21,0
2015-03-21-9,89.74,91.60,206.72,0
2015-03-21-10,74.83,64.33,210.04,0
2015-03-21-11,57.42,53.11,209.78,0
2015-03-21-12,34.95,29.48,99.99,0
2015-03-21-13,39.84,39.89,141.27,0
2015-03-21-14,28.10,26.30,99.06,0
2015-03-21-15,0.00,0.00,0.00,0
2015-03-21-16,0.00,0.00,0.00,0
2015-03-21-17,0.00,0.00,0.00,0
2015-03-21-18,0.00,0.00,0.00,0
2015-03-21-19,0.00,0.00,0.00,0
2015-03-21-20,0.00,0.00,0.00,0
2015-03-21-21,0.00,0.00,0.00,0
2015-03-21-22,0.00,0.00,0.00,0
2015-03-21-23,0.00,0.00,0.00,0
2015-03-22-0,0.00,0.00,0.00,0
2015-03-22-1,0.00,0.00,0.00,0
2015-03-22-2,0.00,0.00,0.00,0
2015-03-22-3,0.00,0.00,0.00,0
2015-03-22-4,0.00,0.00,0.00,0
2015-03-22-5,19.77,20.58,202.42,0
2015-03-22-6,72.97,36.44,243.71,0
2015-03-22-7,165.12,182.03,248.50,0
2015-03-22-8,105.93,98.84,242.92,0
2015-03-22-9,29.35,20.51,174.99,0
2015-03-22-10,40.88,20.61,231.59,0
2015-03-22-11,26.84,14.83,206.19,0
2015-03-22-12,117.53,122.91,239.69,0
2015-03-22-13,92.23,92.17,237.05,0
2015-03-22-14,42.47,0.00,162.58,0
2015-03-22-15,0.00,0.00,0.00,0
2015-03-22-16,0.00,0.00,0.00,0
2015-03-22-17,0.00,0.00,0.00,0
2015-03-22-18,0.00,0.00,0.00,0
2015-03-22-19,0.00,0.00,0.00,0
2015-03-22-20,0.00,0.00,0.00,0
2015-03-22-21,0.00,0.00,0.00,0
2015-03-22-22,0.00,0.00,0.00,0
2015-03-22-23,0.00,0.00,0.00,0
2015-03-23-0,0.00,0.00,0.00,0
2015-03-23-1,0.00,0.00,0.00,0
2015-03-23-2,0.00,0.00,0.00,0
2015-03-23-3,0.00,0.00,0.00,0
2015-03-23-4,0.00,0.00,0.00,0
2015-03-23-5,16.50,17.15,70.32,0
2015-03-23-6,11.40,9.82,57.41,0
2015-03-23-7,23.28,17.05,199.09,0
